tour,prix_propose,prix_plancher,budget_client,marge_actuelle,marge_pct,reaction_client,action_agent,reward,deal_conclu,popularite_dest,saison,phase,negociation_id,destination,nb_personnes
1,3420,3060,3388,360,10.53,trop_cher,reduire_5_pct,-5.5,False,0.82,basse,1,522,Thailande,2
2,3420,3060,3388,360,10.53,accepte,aucune,12.0,True,0.82,basse,1,522,Thailande,2
1,4916,4399,3434,517,10.52,trop_cher,reduire_5_pct,-5.5,False,0.95,haute,1,523,"La Mecque, Arabie Saoudite",2
2,4670,4399,3434,271,5.8,trop_cher,reduire_5_pct,-6.0,False,0.95,haute,1,523,"La Mecque, Arabie Saoudite",2
3,4436,4399,3434,37,0.83,trop_cher,reduire_5_pct,-6.5,False,0.95,haute,1,523,"La Mecque, Arabie Saoudite",2
4,4399,4399,3434,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.95,haute,2,523,"La Mecque, Arabie Saoudite",2
5,4047,4399,3434,-352,-8.7,trop_cher,proposer_hotels,-7.5,False,0.95,haute,2,523,"La Mecque, Arabie Saoudite",2
6,4025,4399,3434,-374,-9.29,trop_cher,proposer_transport,-8.0,False,0.95,haute,2,523,"La Mecque, Arabie Saoudite",2
7,4025,4399,3434,-374,-9.29,trop_cher,retirer_excursion,-8.5,False,0.95,haute,2,523,"La Mecque, Arabie Saoudite",2
8,4025,4399,3434,-374,-9.29,trop_cher,retirer_assurance,-9.0,False,0.95,haute,2,523,"La Mecque, Arabie Saoudite",2
9,4025,4399,3434,-374,-9.29,trop_cher,refuser_negociation,-9.5,False,0.95,haute,3,523,"La Mecque, Arabie Saoudite",2
1,4104,3672,3377,432,10.53,trop_cher,reduire_5_pct,-5.5,False,0.85,basse,1,524,"Dubai, EAU",4
2,3899,3672,3377,227,5.82,trop_cher,reduire_5_pct,-6.0,False,0.85,basse,1,524,"Dubai, EAU",4
3,3704,3672,3377,32,0.86,trop_cher,reduire_5_pct,-6.5,False,0.85,basse,1,524,"Dubai, EAU",4
4,3672,3672,3377,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.85,basse,2,524,"Dubai, EAU",4
5,3420,3672,3377,-252,-7.37,trop_cher,proposer_hotels,-7.5,False,0.85,basse,2,524,"Dubai, EAU",4
6,3420,3672,3377,-252,-7.37,accepte,aucune,-2.0,True,0.85,basse,1,524,"Dubai, EAU",4
1,2499,2124,2395,375,15.01,accepte,aucune,12.5,True,0.75,moyenne,1,525,"Marrakech, Maroc",2
1,4560,4080,4136,480,10.53,trop_cher,reduire_5_pct,-5.5,False,0.85,moyenne,1,526,"Dubai, EAU",3
2,4332,4080,4136,252,5.82,trop_cher,reduire_5_pct,-6.0,False,0.85,moyenne,1,526,"Dubai, EAU",3
3,4332,4080,4136,252,5.82,accepte,aucune,6.5,True,0.85,moyenne,1,526,"Dubai, EAU",3
1,2564,2294,2160,270,10.53,trop_cher,reduire_5_pct,-5.5,False,0.9,moyenne,1,527,"Paris, France",4
2,2436,2294,2160,142,5.83,trop_cher,reduire_5_pct,-6.0,False,0.9,moyenne,1,527,"Paris, France",4
3,2314,2294,2160,20,0.86,trop_cher,reduire_5_pct,-6.5,False,0.9,moyenne,1,527,"Paris, France",4
4,2294,2294,2160,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.9,moyenne,2,527,"Paris, France",4
5,2294,2294,2160,0,0.0,accepte,aucune,2.5,True,0.9,moyenne,1,527,"Paris, France",4
1,2730,2443,2551,287,10.51,trop_cher,reduire_5_pct,-5.5,False,0.75,haute,1,528,"Marrakech, Maroc",4
2,2594,2443,2551,151,5.82,trop_cher,reduire_5_pct,-6.0,False,0.75,haute,1,528,"Marrakech, Maroc",4
3,2594,2443,2551,151,5.82,accepte,aucune,6.5,True,0.75,haute,1,528,"Marrakech, Maroc",4
1,3104,2638,3069,466,15.01,accepte,aucune,12.5,True,0.9,haute,1,529,"Paris, France",3
1,2249,1912,2327,337,14.98,accepte,aucune,12.5,True,0.75,basse,1,530,"Marrakech, Maroc",2
1,2308,2065,1983,243,10.53,trop_cher,reduire_5_pct,-5.5,False,0.9,basse,1,531,"Paris, France",1
2,2193,2065,1983,128,5.84,trop_cher,reduire_5_pct,-6.0,False,0.9,basse,1,531,"Paris, France",1
3,2083,2065,1983,18,0.86,trop_cher,reduire_5_pct,-6.5,False,0.9,basse,1,531,"Paris, France",1
4,2083,2065,1983,18,0.86,accepte,aucune,3.0,True,0.9,basse,1,531,"Paris, France",1
1,3059,2737,2777,322,10.53,trop_cher,reduire_5_pct,-5.5,False,0.78,haute,1,532,"Rome, Italie",4
2,2906,2737,2777,169,5.82,trop_cher,reduire_5_pct,-6.0,False,0.78,haute,1,532,"Rome, Italie",4
3,2906,2737,2777,169,5.82,accepte,aucune,6.5,True,0.78,haute,1,532,"Rome, Italie",4
1,3800,3400,3447,400,10.53,trop_cher,reduire_5_pct,-5.5,False,0.82,moyenne,1,533,Thailande,4
2,3610,3400,3447,210,5.82,trop_cher,reduire_5_pct,-6.0,False,0.82,moyenne,1,533,Thailande,4
3,3430,3400,3447,30,0.87,trop_cher,reduire_5_pct,-6.5,False,0.82,moyenne,1,533,Thailande,4
4,3430,3400,3447,30,0.87,accepte,aucune,3.0,True,0.82,moyenne,1,533,Thailande,4
1,4275,3825,3665,450,10.53,trop_cher,reduire_5_pct,-5.5,False,0.95,moyenne,1,534,"La Mecque, Arabie Saoudite",4
2,4061,3825,3665,236,5.81,trop_cher,reduire_5_pct,-6.0,False,0.95,moyenne,1,534,"La Mecque, Arabie Saoudite",4
3,3858,3825,3665,33,0.86,trop_cher,reduire_5_pct,-6.5,False,0.95,moyenne,1,534,"La Mecque, Arabie Saoudite",4
4,3825,3825,3665,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.95,moyenne,2,534,"La Mecque, Arabie Saoudite",4
5,3825,3825,3665,0,0.0,accepte,aucune,2.5,True,0.95,moyenne,1,534,"La Mecque, Arabie Saoudite",4
1,2475,2104,2577,371,14.99,accepte,aucune,12.5,True,0.76,basse,1,535,"Barcelone, Espagne",4
1,2520,2142,2910,378,15.0,accepte,aucune,12.5,True,0.78,basse,1,536,"Rome, Italie",4
1,4000,3400,4123,600,15.0,accepte,aucune,12.5,True,0.82,moyenne,1,537,Thailande,4
1,4104,3672,3907,432,10.53,trop_cher,reduire_5_pct,-5.5,False,0.85,basse,1,538,"Dubai, EAU",1
2,4104,3672,3907,432,10.53,accepte,aucune,12.0,True,0.85,basse,1,538,"Dubai, EAU",1
1,2374,2124,2048,250,10.53,trop_cher,reduire_5_pct,-5.5,False,0.75,moyenne,1,539,"Marrakech, Maroc",1
2,2255,2124,2048,131,5.81,trop_cher,reduire_5_pct,-6.0,False,0.75,moyenne,1,539,"Marrakech, Maroc",1
3,2142,2124,2048,18,0.84,trop_cher,reduire_5_pct,-6.5,False,0.75,moyenne,1,539,"Marrakech, Maroc",1
4,2142,2124,2048,18,0.84,accepte,aucune,3.0,True,0.75,moyenne,1,539,"Marrakech, Maroc",1
1,4500,3825,4355,675,15.0,accepte,aucune,12.5,True,0.95,moyenne,1,540,"La Mecque, Arabie Saoudite",1
1,2137,1912,1890,225,10.53,trop_cher,reduire_5_pct,-5.5,False,0.75,basse,1,541,"Marrakech, Maroc",4
2,2030,1912,1890,118,5.81,trop_cher,reduire_5_pct,-6.0,False,0.75,basse,1,541,"Marrakech, Maroc",4
3,1928,1912,1890,16,0.83,trop_cher,reduire_5_pct,-6.5,False,0.75,basse,1,541,"Marrakech, Maroc",4
4,1928,1912,1890,16,0.83,accepte,aucune,3.0,True,0.75,basse,1,541,"Marrakech, Maroc",4
1,2564,2294,2357,270,10.53,trop_cher,reduire_5_pct,-5.5,False,0.9,moyenne,1,542,"Paris, France",4
2,2436,2294,2357,142,5.83,trop_cher,reduire_5_pct,-6.0,False,0.9,moyenne,1,542,"Paris, France",4
3,2314,2294,2357,20,0.86,trop_cher,reduire_5_pct,-6.5,False,0.9,moyenne,1,542,"Paris, France",4
4,2314,2294,2357,20,0.86,accepte,aucune,3.0,True,0.9,moyenne,1,542,"Paris, France",4
1,4560,4080,3487,480,10.53,trop_cher,reduire_5_pct,-5.5,False,0.85,moyenne,1,543,"Dubai, EAU",4
2,4332,4080,3487,252,5.82,trop_cher,reduire_5_pct,-6.0,False,0.85,moyenne,1,543,"Dubai, EAU",4
3,4115,4080,3487,35,0.85,trop_cher,reduire_5_pct,-6.5,False,0.85,moyenne,1,543,"Dubai, EAU",4
4,4080,4080,3487,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.85,moyenne,2,543,"Dubai, EAU",4
5,3800,4080,3487,-280,-7.37,trop_cher,proposer_hotels,-7.5,False,0.85,moyenne,2,543,"Dubai, EAU",4
6,3800,4080,3487,-280,-7.37,trop_cher,proposer_transport,-8.0,False,0.85,moyenne,2,543,"Dubai, EAU",4
7,3800,4080,3487,-280,-7.37,trop_cher,retirer_excursion,-8.5,False,0.85,moyenne,2,543,"Dubai, EAU",4
8,3800,4080,3487,-280,-7.37,trop_cher,retirer_assurance,-9.0,False,0.85,moyenne,2,543,"Dubai, EAU",4
9,3800,4080,3487,-280,-7.37,trop_cher,refuser_negociation,-9.5,False,0.85,moyenne,3,543,"Dubai, EAU",4
1,2612,2338,2224,274,10.49,trop_cher,reduire_5_pct,-5.5,False,0.76,moyenne,1,544,"Barcelone, Espagne",1
2,2481,2338,2224,143,5.76,trop_cher,reduire_5_pct,-6.0,False,0.76,moyenne,1,544,"Barcelone, Espagne",1
3,2357,2338,2224,19,0.81,trop_cher,reduire_5_pct,-6.5,False,0.76,moyenne,1,544,"Barcelone, Espagne",1
4,2357,2338,2224,19,0.81,accepte,aucune,3.0,True,0.76,moyenne,1,544,"Barcelone, Espagne",1
1,3059,2737,2726,322,10.53,trop_cher,reduire_5_pct,-5.5,False,0.78,haute,1,545,"Rome, Italie",3
2,2906,2737,2726,169,5.82,trop_cher,reduire_5_pct,-6.0,False,0.78,haute,1,545,"Rome, Italie",3
3,2761,2737,2726,24,0.87,trop_cher,reduire_5_pct,-6.5,False,0.78,haute,1,545,"Rome, Italie",3
4,2761,2737,2726,24,0.87,accepte,aucune,3.0,True,0.78,haute,1,545,"Rome, Italie",3
1,3004,2688,2969,316,10.52,trop_cher,reduire_5_pct,-5.5,False,0.76,haute,1,546,"Barcelone, Espagne",4
2,3004,2688,2969,316,10.52,accepte,aucune,12.0,True,0.76,haute,1,546,"Barcelone, Espagne",4
1,2308,2065,2303,243,10.53,trop_cher,reduire_5_pct,-5.5,False,0.9,basse,1,547,"Paris, France",2
2,2308,2065,2303,243,10.53,accepte,aucune,12.0,True,0.9,basse,1,547,"Paris, France",2
1,2249,1912,2667,337,14.98,accepte,aucune,12.5,True,0.75,basse,1,548,"Marrakech, Maroc",2
1,3059,2737,2276,322,10.53,trop_cher,reduire_5_pct,-5.5,False,0.8,haute,1,549,"Istanbul, Turquie",1
2,2906,2737,2276,169,5.82,trop_cher,reduire_5_pct,-6.0,False,0.8,haute,1,549,"Istanbul, Turquie",1
3,2761,2737,2276,24,0.87,trop_cher,reduire_5_pct,-6.5,False,0.8,haute,1,549,"Istanbul, Turquie",1
4,2737,2737,2276,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.8,haute,2,549,"Istanbul, Turquie",1
5,2530,2737,2276,-207,-8.18,trop_cher,proposer_hotels,-7.5,False,0.8,haute,2,549,"Istanbul, Turquie",1
6,2530,2737,2276,-207,-8.18,trop_cher,proposer_transport,-8.0,False,0.8,haute,2,549,"Istanbul, Turquie",1
7,2530,2737,2276,-207,-8.18,trop_cher,retirer_excursion,-8.5,False,0.8,haute,2,549,"Istanbul, Turquie",1
8,2530,2737,2276,-207,-8.18,trop_cher,retirer_assurance,-9.0,False,0.8,haute,2,549,"Istanbul, Turquie",1
9,2530,2737,2276,-207,-8.18,trop_cher,refuser_negociation,-9.5,False,0.8,haute,3,549,"Istanbul, Turquie",1
1,4600,3910,5312,690,15.0,accepte,aucune,12.5,True,0.82,haute,1,550,Thailande,2
1,4275,3825,3989,450,10.53,trop_cher,reduire_5_pct,-5.5,False,0.95,moyenne,1,551,"La Mecque, Arabie Saoudite",1
2,4061,3825,3989,236,5.81,trop_cher,reduire_5_pct,-6.0,False,0.95,moyenne,1,551,"La Mecque, Arabie Saoudite",1
3,4061,3825,3989,236,5.81,accepte,aucune,6.5,True,0.95,moyenne,1,551,"La Mecque, Arabie Saoudite",1
1,2750,2338,3197,412,14.98,accepte,aucune,12.5,True,0.76,moyenne,1,552,"Barcelone, Espagne",2
1,2612,2338,2251,274,10.49,trop_cher,reduire_5_pct,-5.5,False,0.76,moyenne,1,553,"Barcelone, Espagne",1
2,2481,2338,2251,143,5.76,trop_cher,reduire_5_pct,-6.0,False,0.76,moyenne,1,553,"Barcelone, Espagne",1
3,2357,2338,2251,19,0.81,trop_cher,reduire_5_pct,-6.5,False,0.76,moyenne,1,553,"Barcelone, Espagne",1
4,2338,2338,2251,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.76,moyenne,2,553,"Barcelone, Espagne",1
5,2338,2338,2251,0,0.0,accepte,aucune,2.5,True,0.76,moyenne,1,553,"Barcelone, Espagne",1
1,2612,2338,2002,274,10.49,trop_cher,reduire_5_pct,-5.5,False,0.76,moyenne,1,554,"Barcelone, Espagne",2
2,2481,2338,2002,143,5.76,trop_cher,reduire_5_pct,-6.0,False,0.76,moyenne,1,554,"Barcelone, Espagne",2
3,2357,2338,2002,19,0.81,trop_cher,reduire_5_pct,-6.5,False,0.76,moyenne,1,554,"Barcelone, Espagne",2
4,2338,2338,2002,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.76,moyenne,2,554,"Barcelone, Espagne",2
5,2151,2338,2002,-187,-8.69,trop_cher,proposer_hotels,-7.5,False,0.76,moyenne,2,554,"Barcelone, Espagne",2
6,2150,2338,2002,-188,-8.74,trop_cher,proposer_transport,-8.0,False,0.76,moyenne,2,554,"Barcelone, Espagne",2
7,2150,2338,2002,-188,-8.74,trop_cher,retirer_excursion,-8.5,False,0.76,moyenne,2,554,"Barcelone, Espagne",2
8,2150,2338,2002,-188,-8.74,trop_cher,retirer_assurance,-9.0,False,0.76,moyenne,2,554,"Barcelone, Espagne",2
9,2150,2338,2002,-188,-8.74,trop_cher,refuser_negociation,-9.5,False,0.76,moyenne,3,554,"Barcelone, Espagne",2
1,3059,2737,2594,322,10.53,trop_cher,reduire_5_pct,-5.5,False,0.8,haute,1,555,"Istanbul, Turquie",4
2,2906,2737,2594,169,5.82,trop_cher,reduire_5_pct,-6.0,False,0.8,haute,1,555,"Istanbul, Turquie",4
3,2761,2737,2594,24,0.87,trop_cher,reduire_5_pct,-6.5,False,0.8,haute,1,555,"Istanbul, Turquie",4
4,2737,2737,2594,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.8,haute,2,555,"Istanbul, Turquie",4
5,2530,2737,2594,-207,-8.18,trop_cher,proposer_hotels,-7.5,False,0.8,haute,2,555,"Istanbul, Turquie",4
6,2530,2737,2594,-207,-8.18,accepte,aucune,-2.0,True,0.8,haute,1,555,"Istanbul, Turquie",4
1,2612,2338,2355,274,10.49,trop_cher,reduire_5_pct,-5.5,False,0.76,moyenne,1,556,"Barcelone, Espagne",2
2,2481,2338,2355,143,5.76,trop_cher,reduire_5_pct,-6.0,False,0.76,moyenne,1,556,"Barcelone, Espagne",2
3,2357,2338,2355,19,0.81,trop_cher,reduire_5_pct,-6.5,False,0.76,moyenne,1,556,"Barcelone, Espagne",2
4,2357,2338,2355,19,0.81,accepte,aucune,3.0,True,0.76,moyenne,1,556,"Barcelone, Espagne",2
1,2699,2294,2980,405,15.01,accepte,aucune,12.5,True,0.9,moyenne,1,557,"Paris, France",4
1,4370,3910,4126,460,10.53,trop_cher,reduire_5_pct,-5.5,False,0.82,haute,1,558,Thailande,3
2,4152,3910,4126,242,5.83,trop_cher,reduire_5_pct,-6.0,False,0.82,haute,1,558,Thailande,3
3,4152,3910,4126,242,5.83,accepte,aucune,6.5,True,0.82,haute,1,558,Thailande,3
1,4104,3672,3650,432,10.53,trop_cher,reduire_5_pct,-5.5,False,0.85,basse,1,559,"Dubai, EAU",1
2,3899,3672,3650,227,5.82,trop_cher,reduire_5_pct,-6.0,False,0.85,basse,1,559,"Dubai, EAU",1
3,3704,3672,3650,32,0.86,trop_cher,reduire_5_pct,-6.5,False,0.85,basse,1,559,"Dubai, EAU",1
4,3704,3672,3650,32,0.86,accepte,aucune,3.0,True,0.85,basse,1,559,"Dubai, EAU",1
1,5244,4692,4034,552,10.53,trop_cher,reduire_5_pct,-5.5,False,0.85,haute,1,560,"Dubai, EAU",2
2,4982,4692,4034,290,5.82,trop_cher,reduire_5_pct,-6.0,False,0.85,haute,1,560,"Dubai, EAU",2
3,4733,4692,4034,41,0.87,trop_cher,reduire_5_pct,-6.5,False,0.85,haute,1,560,"Dubai, EAU",2
4,4692,4692,4034,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.85,haute,2,560,"Dubai, EAU",2
5,4370,4692,4034,-322,-7.37,trop_cher,proposer_hotels,-7.5,False,0.85,haute,2,560,"Dubai, EAU",2
6,4370,4692,4034,-322,-7.37,trop_cher,proposer_transport,-8.0,False,0.85,haute,2,560,"Dubai, EAU",2
7,4370,4692,4034,-322,-7.37,trop_cher,retirer_excursion,-8.5,False,0.85,haute,2,560,"Dubai, EAU",2
8,4370,4692,4034,-322,-7.37,trop_cher,retirer_assurance,-9.0,False,0.85,haute,2,560,"Dubai, EAU",2
9,4370,4692,4034,-322,-7.37,trop_cher,refuser_negociation,-9.5,False,0.85,haute,3,560,"Dubai, EAU",2
1,2308,2065,2160,243,10.53,trop_cher,reduire_5_pct,-5.5,False,0.9,basse,1,561,"Paris, France",2
2,2193,2065,2160,128,5.84,trop_cher,reduire_5_pct,-6.0,False,0.9,basse,1,561,"Paris, France",2
3,2193,2065,2160,128,5.84,accepte,aucune,6.5,True,0.9,basse,1,561,"Paris, France",2
1,2308,2065,2204,243,10.53,trop_cher,reduire_5_pct,-5.5,False,0.9,basse,1,562,"Paris, France",1
2,2308,2065,2204,243,10.53,accepte,aucune,12.0,True,0.9,basse,1,562,"Paris, France",1
1,2949,2638,2394,311,10.55,trop_cher,reduire_5_pct,-5.5,False,0.9,haute,1,563,"Paris, France",2
2,2802,2638,2394,164,5.85,trop_cher,reduire_5_pct,-6.0,False,0.9,haute,1,563,"Paris, France",2
3,2662,2638,2394,24,0.9,trop_cher,reduire_5_pct,-6.5,False,0.9,haute,1,563,"Paris, France",2
4,2638,2638,2394,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.9,haute,2,563,"Paris, France",2
5,2427,2638,2394,-211,-8.69,trop_cher,proposer_hotels,-7.5,False,0.9,haute,2,563,"Paris, France",2
6,2427,2638,2394,-211,-8.69,accepte,aucune,-2.0,True,0.9,haute,1,563,"Paris, France",2
1,3420,3060,3339,360,10.53,trop_cher,reduire_5_pct,-5.5,False,0.82,basse,1,564,Thailande,3
2,3420,3060,3339,360,10.53,accepte,aucune,12.0,True,0.82,basse,1,564,Thailande,3
1,2394,2142,2128,252,10.53,trop_cher,reduire_5_pct,-5.5,False,0.8,basse,1,565,"Istanbul, Turquie",1
2,2274,2142,2128,132,5.8,trop_cher,reduire_5_pct,-6.0,False,0.8,basse,1,565,"Istanbul, Turquie",1
3,2160,2142,2128,18,0.83,trop_cher,reduire_5_pct,-6.5,False,0.8,basse,1,565,"Istanbul, Turquie",1
4,2160,2142,2128,18,0.83,accepte,aucune,3.0,True,0.8,basse,1,565,"Istanbul, Turquie",1
1,4500,3825,4529,675,15.0,accepte,aucune,12.5,True,0.95,moyenne,1,566,"La Mecque, Arabie Saoudite",2
1,2475,2104,2673,371,14.99,accepte,aucune,12.5,True,0.76,basse,1,567,"Barcelone, Espagne",4
1,2499,2124,2352,375,15.01,accepte,aucune,12.5,True,0.75,moyenne,1,568,"Marrakech, Maroc",2
1,2660,2380,1979,280,10.53,trop_cher,reduire_5_pct,-5.5,False,0.78,moyenne,1,569,"Rome, Italie",2
2,2527,2380,1979,147,5.82,trop_cher,reduire_5_pct,-6.0,False,0.78,moyenne,1,569,"Rome, Italie",2
3,2401,2380,1979,21,0.87,trop_cher,reduire_5_pct,-6.5,False,0.78,moyenne,1,569,"Rome, Italie",2
4,2380,2380,1979,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.78,moyenne,2,569,"Rome, Italie",2
5,2200,2380,1979,-180,-8.18,trop_cher,proposer_hotels,-7.5,False,0.78,moyenne,2,569,"Rome, Italie",2
6,2200,2380,1979,-180,-8.18,trop_cher,proposer_transport,-8.0,False,0.78,moyenne,2,569,"Rome, Italie",2
7,2200,2380,1979,-180,-8.18,trop_cher,retirer_excursion,-8.5,False,0.78,moyenne,2,569,"Rome, Italie",2
8,2200,2380,1979,-180,-8.18,trop_cher,retirer_assurance,-9.0,False,0.78,moyenne,2,569,"Rome, Italie",2
9,2200,2380,1979,-180,-8.18,trop_cher,refuser_negociation,-9.5,False,0.78,moyenne,3,569,"Rome, Italie",2
1,2660,2380,2310,280,10.53,trop_cher,reduire_5_pct,-5.5,False,0.8,moyenne,1,570,"Istanbul, Turquie",4
2,2527,2380,2310,147,5.82,trop_cher,reduire_5_pct,-6.0,False,0.8,moyenne,1,570,"Istanbul, Turquie",4
3,2401,2380,2310,21,0.87,trop_cher,reduire_5_pct,-6.5,False,0.8,moyenne,1,570,"Istanbul, Turquie",4
4,2401,2380,2310,21,0.87,accepte,aucune,3.0,True,0.8,moyenne,1,570,"Istanbul, Turquie",4
1,3104,2638,3184,466,15.01,accepte,aucune,12.5,True,0.9,haute,1,571,"Paris, France",4
1,3848,3442,2708,406,10.55,trop_cher,reduire_5_pct,-5.5,False,0.95,basse,1,572,"La Mecque, Arabie Saoudite",2
2,3656,3442,2708,214,5.85,trop_cher,reduire_5_pct,-6.0,False,0.95,basse,1,572,"La Mecque, Arabie Saoudite",2
3,3473,3442,2708,31,0.89,trop_cher,reduire_5_pct,-6.5,False,0.95,basse,1,572,"La Mecque, Arabie Saoudite",2
4,3442,3442,2708,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.95,basse,2,572,"La Mecque, Arabie Saoudite",2
5,3167,3442,2708,-275,-8.68,trop_cher,proposer_hotels,-7.5,False,0.95,basse,2,572,"La Mecque, Arabie Saoudite",2
6,3150,3442,2708,-292,-9.27,trop_cher,proposer_transport,-8.0,False,0.95,basse,2,572,"La Mecque, Arabie Saoudite",2
7,3150,3442,2708,-292,-9.27,trop_cher,retirer_excursion,-8.5,False,0.95,basse,2,572,"La Mecque, Arabie Saoudite",2
8,3150,3442,2708,-292,-9.27,trop_cher,retirer_assurance,-9.0,False,0.95,basse,2,572,"La Mecque, Arabie Saoudite",2
9,3150,3442,2708,-292,-9.27,trop_cher,refuser_negociation,-9.5,False,0.95,basse,3,572,"La Mecque, Arabie Saoudite",2
1,3220,2737,3360,483,15.0,accepte,aucune,12.5,True,0.8,haute,1,573,"Istanbul, Turquie",3
1,3800,3400,2673,400,10.53,trop_cher,reduire_5_pct,-5.5,False,0.82,moyenne,1,574,Thailande,2
2,3610,3400,2673,210,5.82,trop_cher,reduire_5_pct,-6.0,False,0.82,moyenne,1,574,Thailande,2
3,3430,3400,2673,30,0.87,trop_cher,reduire_5_pct,-6.5,False,0.82,moyenne,1,574,Thailande,2
4,3400,3400,2673,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.82,moyenne,2,574,Thailande,2
5,3128,3400,2673,-272,-8.7,trop_cher,proposer_hotels,-7.5,False,0.82,moyenne,2,574,Thailande,2
6,3100,3400,2673,-300,-9.68,trop_cher,proposer_transport,-8.0,False,0.82,moyenne,2,574,Thailande,2
7,3100,3400,2673,-300,-9.68,trop_cher,retirer_excursion,-8.5,False,0.82,moyenne,2,574,Thailande,2
8,3100,3400,2673,-300,-9.68,trop_cher,retirer_assurance,-9.0,False,0.82,moyenne,2,574,Thailande,2
9,3100,3400,2673,-300,-9.68,trop_cher,refuser_negociation,-9.5,False,0.82,moyenne,3,574,Thailande,2
1,4600,3910,5367,690,15.0,accepte,aucune,12.5,True,0.82,haute,1,575,Thailande,4
1,2750,2338,2874,412,14.98,accepte,aucune,12.5,True,0.76,moyenne,1,576,"Barcelone, Espagne",2
1,2949,2638,2839,311,10.55,trop_cher,reduire_5_pct,-5.5,False,0.9,haute,1,577,"Paris, France",3
2,2802,2638,2839,164,5.85,trop_cher,reduire_5_pct,-6.0,False,0.9,haute,1,577,"Paris, France",3
3,2802,2638,2839,164,5.85,accepte,aucune,6.5,True,0.9,haute,1,577,"Paris, France",3
1,2699,2294,3214,405,15.01,accepte,aucune,12.5,True,0.9,moyenne,1,578,"Paris, France",3
1,3800,3400,3127,400,10.53,trop_cher,reduire_5_pct,-5.5,False,0.82,moyenne,1,579,Thailande,2
2,3610,3400,3127,210,5.82,trop_cher,reduire_5_pct,-6.0,False,0.82,moyenne,1,579,Thailande,2
3,3430,3400,3127,30,0.87,trop_cher,reduire_5_pct,-6.5,False,0.82,moyenne,1,579,Thailande,2
4,3400,3400,3127,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.82,moyenne,2,579,Thailande,2
5,3128,3400,3127,-272,-8.7,trop_cher,proposer_hotels,-7.5,False,0.82,moyenne,2,579,Thailande,2
6,3128,3400,3127,-272,-8.7,accepte,aucune,-2.0,True,0.82,moyenne,1,579,Thailande,2
1,5244,4692,4316,552,10.53,trop_cher,reduire_5_pct,-5.5,False,0.85,haute,1,580,"Dubai, EAU",2
2,4982,4692,4316,290,5.82,trop_cher,reduire_5_pct,-6.0,False,0.85,haute,1,580,"Dubai, EAU",2
3,4733,4692,4316,41,0.87,trop_cher,reduire_5_pct,-6.5,False,0.85,haute,1,580,"Dubai, EAU",2
4,4692,4692,4316,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.85,haute,2,580,"Dubai, EAU",2
5,4370,4692,4316,-322,-7.37,trop_cher,proposer_hotels,-7.5,False,0.85,haute,2,580,"Dubai, EAU",2
6,4370,4692,4316,-322,-7.37,accepte,aucune,-2.0,True,0.85,haute,1,580,"Dubai, EAU",2
1,5520,4692,6226,828,15.0,accepte,aucune,12.5,True,0.85,haute,1,581,"Dubai, EAU",2
1,5244,4692,4270,552,10.53,trop_cher,reduire_5_pct,-5.5,False,0.85,haute,1,582,"Dubai, EAU",1
2,4982,4692,4270,290,5.82,trop_cher,reduire_5_pct,-6.0,False,0.85,haute,1,582,"Dubai, EAU",1
3,4733,4692,4270,41,0.87,trop_cher,reduire_5_pct,-6.5,False,0.85,haute,1,582,"Dubai, EAU",1
4,4692,4692,4270,0,0.0,trop_cher,reduire_5_pct,-7.0,False,0.85,haute,2,582,"Dubai, EAU",1
5,4370,4692,4270,-322,-7.37,trop_cher,proposer_hotels,-7.5,False,0.85,haute,2,582,"Dubai, EAU",1
6,4370,4692,4270,-322,-7.37,accepte,aucune,-2.0,True,0.85,haute,1,582,"Dubai, EAU",1
1,3004,2688,2697,316,10.52,trop_cher,reduire_5_pct,-5.5,False,0.76,haute,1,583,"Barcelone, Espagne",1
2,2854,2688,2697,166,5.82,trop_cher,reduire_5_pct,-6.0,False,0.76,haute,1,583,"Barcelone, Espagne",1
3,2711,2688,2697,23,0.85,trop_cher,reduire_5_pct,-6.5,False,0.76,haute,1,583,"Barcelone, Espagne",1
4,2711,2688,2697,23,0.85,accepte,aucune,3.0,True,0.76,haute,1,583,"Barcelone, Espagne",1
1,3162,2688,3357,474,14.99,accepte,aucune,12.5,True,0.76,haute,1,584,"Barcelone, Espagne",2
1,4320,3672,4377,648,15.0,accepte,aucune,12.5,True,0.85,basse,1,585,"Dubai, EAU",2
