negociation_id,destination,nb_personnes,nb_nuits,mois,saison,nb_options,prix_plancher,prix_affiche,budget_client,ratio_budget,nb_tours,deal_conclu,prix_final,marge_finale,popularite_dest,reward_total
1264,"Istanbul, Turquie",1,7,11,basse,3,1980,2520,1844,0.732,9,False,0,0,0.8,-67.5
1265,"La Mecque, Arabie Saoudite",3,10,11,basse,3,3150,4050,3926,0.969,2,True,3848,698,0.95,6.5
1266,"La Mecque, Arabie Saoudite",2,7,10,moyenne,3,3500,4500,4011,0.891,2,True,4275,775,0.95,6.5
1267,"Rome, Italie",3,10,10,moyenne,3,2200,2800,2508,0.896,3,True,2527,327,0.78,-5.0
1268,"Istanbul, Turquie",1,5,4,moyenne,3,2200,2800,2505,0.895,3,True,2527,327,0.8,-5.0
1269,"Rome, Italie",1,3,3,moyenne,3,2200,2800,2217,0.792,6,True,2200,0,0.78,-34.5
1270,"Barcelone, Espagne",4,7,6,haute,3,2472,3162,2572,0.813,4,True,2711,239,0.76,-15.0
1271,"La Mecque, Arabie Saoudite",4,5,7,haute,3,4025,5175,4154,0.803,6,True,4047,22,0.95,-34.5
1272,"Rome, Italie",4,7,11,basse,3,1980,2520,1985,0.788,6,True,1980,0,0.78,-34.5
1273,"Paris, France",2,7,6,haute,3,2415,3104,2058,0.663,9,False,0,0,0.9,-67.5
1274,"Paris, France",4,14,5,moyenne,3,2100,2699,1830,0.678,9,False,0,0,0.9,-67.5
1275,"Dubai, EAU",1,7,1,basse,3,3420,4320,4874,1.128,1,True,4320,900,0.85,12.5
1276,"Istanbul, Turquie",4,5,2,basse,3,1980,2520,2284,0.906,2,True,2394,414,0.8,6.5
1277,"Paris, France",2,3,9,moyenne,3,2100,2699,2449,0.907,2,True,2564,464,0.9,6.5
1278,"Rome, Italie",4,14,6,haute,3,2530,3220,3195,0.992,1,True,3220,690,0.78,12.5
1279,"Rome, Italie",3,3,11,basse,3,1980,2520,2279,0.904,3,True,2274,294,0.78,-5.0
1280,"Istanbul, Turquie",4,7,2,basse,3,1980,2520,1715,0.681,9,False,0,0,0.8,-67.5
1281,Thailande,3,14,2,basse,3,2790,3600,2857,0.794,6,True,2815,25,0.82,-34.5
1282,"Istanbul, Turquie",4,3,4,moyenne,3,2200,2800,2982,1.065,1,True,2800,600,0.8,12.5
1283,"Marrakech, Maroc",2,14,11,basse,3,1710,2249,2623,1.166,1,True,2249,539,0.75,12.5
1284,"Istanbul, Turquie",2,3,7,haute,3,2530,3220,3202,0.994,1,True,3220,690,0.8,12.5
1285,"Rome, Italie",2,5,4,moyenne,3,2200,2800,2027,0.724,9,False,0,0,0.78,-67.5
1286,"Istanbul, Turquie",1,10,7,haute,3,2530,3220,2667,0.828,4,True,2761,231,0.8,-15.0
1287,"La Mecque, Arabie Saoudite",2,7,12,haute,3,4025,5175,5630,1.088,1,True,5175,1150,0.95,12.5
1288,"La Mecque, Arabie Saoudite",1,10,4,moyenne,3,3500,4500,3583,0.796,6,True,3519,19,0.95,-34.5
1289,"Rome, Italie",3,7,11,basse,3,1980,2520,1707,0.677,9,False,0,0,0.78,-67.5
1290,"La Mecque, Arabie Saoudite",2,7,9,moyenne,3,3500,4500,3003,0.667,9,False,0,0,0.95,-67.5
1291,"Barcelone, Espagne",2,3,4,moyenne,3,2150,2750,3232,1.175,1,True,2750,600,0.76,12.5
1292,"Barcelone, Espagne",2,7,10,moyenne,3,2150,2750,1850,0.673,9,False,0,0,0.76,-67.5
1293,"Rome, Italie",4,3,2,basse,3,1980,2520,2228,0.884,3,True,2274,294,0.78,-5.0
1294,"Paris, France",4,5,4,moyenne,3,2100,2699,2767,1.025,1,True,2699,599,0.9,12.5
1295,"Marrakech, Maroc",4,5,7,haute,3,2185,2874,2071,0.721,7,True,2185,0,0.75,-43.0
1296,"Marrakech, Maroc",2,14,7,haute,3,2185,2874,3238,1.127,1,True,2874,689,0.75,12.5
1297,"Dubai, EAU",2,5,6,haute,3,4370,5520,5428,0.983,1,True,5520,1150,0.85,12.5
1298,"La Mecque, Arabie Saoudite",4,14,12,haute,3,4025,5175,5689,1.099,1,True,5175,1150,0.95,12.5
1299,"Rome, Italie",2,14,12,haute,3,2530,3220,3081,0.957,1,True,3220,690,0.78,12.5
1300,"Istanbul, Turquie",4,5,6,haute,3,2530,3220,2606,0.809,6,True,2530,0,0.8,-34.5
1301,"Paris, France",2,7,7,haute,3,2415,3104,2397,0.772,6,True,2427,12,0.9,-34.5
1302,"Barcelone, Espagne",2,5,7,haute,3,2472,3162,3663,1.158,1,True,3162,690,0.76,12.5
1303,"Dubai, EAU",2,14,12,haute,3,4370,5520,5034,0.912,3,True,4982,612,0.85,-5.0
1304,"Barcelone, Espagne",4,7,1,basse,3,1935,2475,2323,0.939,2,True,2351,416,0.76,6.5
1305,"La Mecque, Arabie Saoudite",2,7,12,haute,3,4025,5175,5697,1.101,1,True,5175,1150,0.95,12.5
1306,Thailande,3,7,8,haute,3,3565,4600,5341,1.161,1,True,4600,1035,0.82,12.5
1307,"Dubai, EAU",4,5,7,haute,3,4370,5520,4301,0.779,6,True,4370,0,0.85,-34.5
1308,Thailande,2,3,8,haute,3,3565,4600,3193,0.694,9,False,0,0,0.82,-67.5
1309,"Istanbul, Turquie",2,7,7,haute,3,2530,3220,2445,0.759,6,True,2530,0,0.8,-34.5
1310,"Dubai, EAU",3,3,3,moyenne,3,3800,4800,5320,1.108,1,True,4800,1000,0.85,12.5
1311,"La Mecque, Arabie Saoudite",2,7,12,haute,3,4025,5175,6105,1.18,1,True,5175,1150,0.95,12.5
1312,Thailande,1,3,6,haute,3,3565,4600,3227,0.702,9,False,0,0,0.82,-67.5
1313,"Paris, France",2,14,5,moyenne,3,2100,2699,3065,1.136,1,True,2699,599,0.9,12.5
1314,"Barcelone, Espagne",1,5,10,moyenne,3,2150,2750,2066,0.751,6,True,2151,1,0.76,-34.5
1315,"Barcelone, Espagne",2,14,12,haute,3,2472,3162,3223,1.019,1,True,3162,690,0.76,12.5
1316,"Barcelone, Espagne",2,14,5,moyenne,3,2150,2750,2147,0.781,6,True,2151,1,0.76,-34.5
1317,"Rome, Italie",1,5,4,moyenne,3,2200,2800,2126,0.759,6,True,2200,0,0.78,-34.5
1318,"Rome, Italie",3,7,8,haute,3,2530,3220,3069,0.953,2,True,3059,529,0.78,6.5
1319,Thailande,2,7,12,haute,3,3565,4600,3743,0.814,4,True,3944,379,0.82,-15.0
1320,"Dubai, EAU",4,7,9,moyenne,3,3800,4800,4660,0.971,1,True,4800,1000,0.85,12.5
1321,"Rome, Italie",2,7,6,haute,3,2530,3220,2575,0.8,6,True,2530,0,0.78,-34.5
1322,"La Mecque, Arabie Saoudite",3,14,8,haute,3,4025,5175,5402,1.044,1,True,5175,1150,0.95,12.5
1323,"Barcelone, Espagne",3,3,2,basse,3,1935,2475,1794,0.725,9,False,0,0,0.76,-67.5
1324,"La Mecque, Arabie Saoudite",2,7,11,basse,3,3150,4050,3713,0.917,2,True,3848,698,0.95,6.5
1325,"Rome, Italie",3,10,9,moyenne,3,2200,2800,2549,0.91,2,True,2660,460,0.78,6.5
1326,Thailande,2,5,7,haute,3,3565,4600,3744,0.814,4,True,3944,379,0.82,-15.0
1327,"Barcelone, Espagne",3,14,7,haute,3,2472,3162,3328,1.052,1,True,3162,690,0.76,12.5
1328,"Marrakech, Maroc",2,10,10,moyenne,3,1900,2499,1676,0.671,9,False,0,0,0.75,-67.5
1329,"Barcelone, Espagne",3,10,4,moyenne,3,2150,2750,2723,0.99,1,True,2750,600,0.76,12.5
1330,"Marrakech, Maroc",2,7,12,haute,3,2185,2874,2962,1.031,1,True,2874,689,0.75,12.5
1331,"Paris, France",2,10,8,haute,3,2415,3104,2665,0.859,4,True,2662,247,0.9,-15.0
1332,"Dubai, EAU",4,10,6,haute,3,4370,5520,6498,1.177,1,True,5520,1150,0.85,12.5
1333,"Dubai, EAU",1,14,1,basse,3,3420,4320,4543,1.052,1,True,4320,900,0.85,12.5
1334,Thailande,4,7,2,basse,3,2790,3600,4282,1.189,1,True,3600,810,0.82,12.5
1335,"Dubai, EAU",4,10,11,basse,3,3420,4320,4876,1.129,1,True,4320,900,0.85,12.5
1336,"Paris, France",2,7,12,haute,3,2415,3104,3231,1.041,1,True,3104,689,0.9,12.5
1337,Thailande,2,3,2,basse,3,2790,3600,2647,0.735,7,True,2790,0,0.82,-43.0
1338,Thailande,2,7,2,basse,3,2790,3600,3099,0.861,3,True,3249,459,0.82,-5.0
1339,"La Mecque, Arabie Saoudite",2,7,12,haute,3,4025,5175,4598,0.889,3,True,4670,645,0.95,-5.0
1340,"Istanbul, Turquie",2,10,5,moyenne,3,2200,2800,2565,0.916,2,True,2660,460,0.8,6.5
1341,"La Mecque, Arabie Saoudite",4,5,10,moyenne,3,3500,4500,4810,1.069,1,True,4500,1000,0.95,12.5
1342,"La Mecque, Arabie Saoudite",2,14,12,haute,3,4025,5175,4329,0.837,4,True,4436,411,0.95,-15.0
1343,"La Mecque, Arabie Saoudite",2,10,1,basse,3,3150,4050,3521,0.869,3,True,3656,506,0.95,-5.0
1344,"Istanbul, Turquie",2,14,3,moyenne,3,2200,2800,2266,0.809,5,True,2380,180,0.8,-24.5
1345,Thailande,2,7,7,haute,3,3565,4600,4299,0.935,2,True,4370,805,0.82,6.5
1346,"Marrakech, Maroc",2,7,10,moyenne,3,1900,2499,2867,1.147,1,True,2499,599,0.75,12.5
1347,"Rome, Italie",2,7,10,moyenne,3,2200,2800,3294,1.176,1,True,2800,600,0.78,12.5
1348,"Marrakech, Maroc",4,5,6,haute,3,2185,2874,3017,1.05,1,True,2874,689,0.75,12.5
1349,"Rome, Italie",3,3,5,moyenne,3,2200,2800,2292,0.819,5,True,2380,180,0.78,-24.5
1350,"Marrakech, Maroc",2,7,12,haute,3,2185,2874,2675,0.931,2,True,2730,545,0.75,6.5
1351,Thailande,2,3,10,moyenne,3,3100,4000,2958,0.74,9,True,3100,0,0.82,-61.5
1352,Thailande,2,3,9,moyenne,3,3100,4000,3851,0.963,1,True,4000,900,0.82,12.5
1353,"Dubai, EAU",2,7,2,basse,3,3420,4320,3477,0.805,6,True,3420,0,0.85,-34.5
1354,"Dubai, EAU",4,7,11,basse,3,3420,4320,3872,0.896,3,True,3899,479,0.85,-5.0
1355,"Barcelone, Espagne",3,7,8,haute,3,2472,3162,3264,1.032,1,True,3162,690,0.76,12.5
1356,"La Mecque, Arabie Saoudite",4,7,5,moyenne,3,3500,4500,4555,1.012,1,True,4500,1000,0.95,12.5
1357,"La Mecque, Arabie Saoudite",4,7,2,basse,3,3150,4050,4805,1.186,1,True,4050,900,0.95,12.5
1358,"Rome, Italie",3,7,8,haute,3,2530,3220,2210,0.686,9,False,0,0,0.78,-67.5
1359,"Marrakech, Maroc",2,10,5,moyenne,3,1900,2499,2018,0.808,6,True,1954,54,0.75,-34.5
1360,"Barcelone, Espagne",4,5,3,moyenne,3,2150,2750,2721,0.989,1,True,2750,600,0.76,12.5
1361,Thailande,4,10,7,haute,3,3565,4600,4680,1.017,1,True,4600,1035,0.82,12.5
1362,Thailande,4,7,6,haute,3,3565,4600,3477,0.756,6,True,3597,32,0.82,-34.5
1363,"Barcelone, Espagne",1,7,6,haute,3,2472,3162,3115,0.985,1,True,3162,690,0.76,12.5
1364,"La Mecque, Arabie Saoudite",1,14,4,moyenne,3,3500,4500,3907,0.868,4,True,3858,358,0.95,-15.0
1365,"Rome, Italie",3,10,12,haute,3,2530,3220,2346,0.729,9,False,0,0,0.78,-67.5
1366,"Paris, France",4,14,7,haute,3,2415,3104,3654,1.177,1,True,3104,689,0.9,12.5
1367,"La Mecque, Arabie Saoudite",3,10,7,haute,3,4025,5175,3505,0.677,9,False,0,0,0.95,-67.5
1368,"Istanbul, Turquie",4,5,10,moyenne,3,2200,2800,2028,0.724,9,False,0,0,0.8,-67.5
1369,"Dubai, EAU",4,14,12,haute,3,4370,5520,6565,1.189,1,True,5520,1150,0.85,12.5
1370,Thailande,4,5,3,moyenne,3,3100,4000,2900,0.725,9,False,0,0,0.82,-67.5
1371,Thailande,4,3,9,moyenne,3,3100,4000,3788,0.947,2,True,3800,700,0.82,6.5
1372,"Paris, France",3,7,9,moyenne,3,2100,2699,2233,0.827,4,True,2314,214,0.9,-15.0
1373,"Dubai, EAU",3,5,9,moyenne,3,3800,4800,4665,0.972,1,True,4800,1000,0.85,12.5
1374,"Marrakech, Maroc",4,3,11,basse,3,1710,2249,1643,0.731,8,True,1710,0,0.75,-52.0
1375,"Barcelone, Espagne",1,7,10,moyenne,3,2150,2750,2317,0.843,4,True,2357,207,0.76,-15.0
1376,"Marrakech, Maroc",3,14,6,haute,3,2185,2874,2428,0.845,3,True,2594,409,0.75,-5.0
1377,"Istanbul, Turquie",2,5,4,moyenne,3,2200,2800,1950,0.696,9,False,0,0,0.8,-67.5
1378,"Marrakech, Maroc",2,5,7,haute,3,2185,2874,2898,1.008,1,True,2874,689,0.75,12.5
1379,"Rome, Italie",1,5,8,haute,3,2530,3220,3012,0.935,2,True,3059,529,0.78,6.5
1380,"Marrakech, Maroc",2,3,8,haute,3,2185,2874,2031,0.707,9,False,0,0,0.75,-67.5
1381,Thailande,4,10,6,haute,3,3565,4600,4734,1.029,1,True,4600,1035,0.82,12.5
1382,"Dubai, EAU",4,10,6,haute,3,4370,5520,4493,0.814,5,True,4692,322,0.85,-24.5
1383,"Dubai, EAU",2,7,5,moyenne,3,3800,4800,5081,1.059,1,True,4800,1000,0.85,12.5
1384,"La Mecque, Arabie Saoudite",2,14,2,basse,3,3150,4050,4668,1.153,1,True,4050,900,0.95,12.5
1385,"Paris, France",2,14,11,basse,3,1890,2429,2335,0.961,1,True,2429,539,0.9,12.5
1386,"Istanbul, Turquie",3,3,3,moyenne,3,2200,2800,1981,0.708,9,False,0,0,0.8,-67.5
1387,"Istanbul, Turquie",3,5,12,haute,3,2530,3220,3597,1.117,1,True,3220,690,0.8,12.5
1388,"Dubai, EAU",4,5,1,basse,3,3420,4320,3273,0.758,7,True,3420,0,0.85,-43.0
1389,"Paris, France",4,5,7,haute,3,2415,3104,2391,0.77,6,True,2427,12,0.9,-34.5
1390,"Dubai, EAU",1,7,8,haute,3,4370,5520,6425,1.164,1,True,5520,1150,0.85,12.5
1391,"Istanbul, Turquie",4,10,11,basse,3,1980,2520,2022,0.802,5,True,2142,162,0.8,-24.5
1392,"Dubai, EAU",2,7,12,haute,3,4370,5520,6032,1.093,1,True,5520,1150,0.85,12.5
1393,"Istanbul, Turquie",4,5,4,moyenne,3,2200,2800,3180,1.136,1,True,2800,600,0.8,12.5
1394,"La Mecque, Arabie Saoudite",3,3,4,moyenne,3,3500,4500,3215,0.714,9,False,0,0,0.95,-67.5
1395,"Barcelone, Espagne",2,14,3,moyenne,3,2150,2750,2561,0.931,2,True,2612,462,0.76,6.5
1396,"Barcelone, Espagne",4,3,4,moyenne,3,2150,2750,2622,0.953,1,True,2750,600,0.76,12.5
1397,"Marrakech, Maroc",2,7,6,haute,3,2185,2874,2277,0.792,6,True,2248,63,0.75,-34.5
1398,Thailande,3,7,9,moyenne,3,3100,4000,3503,0.876,3,True,3610,510,0.82,-5.0
1399,"Istanbul, Turquie",2,7,8,haute,3,2530,3220,3426,1.064,1,True,3220,690,0.8,12.5
1400,"Rome, Italie",4,10,5,moyenne,3,2200,2800,2159,0.771,6,True,2200,0,0.78,-34.5
1401,"La Mecque, Arabie Saoudite",2,7,5,moyenne,3,3500,4500,3694,0.821,5,True,3825,325,0.95,-22.5
1402,"Marrakech, Maroc",2,14,4,moyenne,3,1900,2499,2498,1.0,1,True,2499,599,0.75,12.5
1403,"Istanbul, Turquie",3,10,9,moyenne,3,2200,2800,2291,0.818,6,True,2200,0,0.8,-34.5
1404,"Marrakech, Maroc",4,14,3,moyenne,3,1900,2499,2340,0.936,2,True,2374,474,0.75,6.5
1405,"Paris, France",2,7,7,haute,3,2415,3104,3703,1.193,1,True,3104,689,0.9,12.5
1406,Thailande,2,5,12,haute,3,3565,4600,4370,0.95,2,True,4370,805,0.82,6.5
1407,"La Mecque, Arabie Saoudite",2,14,10,moyenne,3,3500,4500,3062,0.68,9,False,0,0,0.95,-67.5
1408,"Barcelone, Espagne",2,10,4,moyenne,3,2150,2750,2103,0.765,6,True,2151,1,0.76,-34.5
1409,"Istanbul, Turquie",2,7,3,moyenne,3,2200,2800,3192,1.14,1,True,2800,600,0.8,12.5
1410,"Dubai, EAU",3,7,9,moyenne,3,3800,4800,4066,0.847,4,True,4115,315,0.85,-15.0
1411,Thailande,2,3,12,haute,3,3565,4600,3395,0.738,7,True,3565,0,0.82,-43.0
1412,Thailande,4,7,4,moyenne,3,3100,4000,2738,0.684,9,False,0,0,0.82,-67.5
1413,"Dubai, EAU",4,7,12,haute,3,4370,5520,6493,1.176,1,True,5520,1150,0.85,12.5
1414,"Rome, Italie",2,14,5,moyenne,3,2200,2800,2718,0.971,2,True,2660,460,0.78,6.5
1415,"Marrakech, Maroc",3,7,4,moyenne,3,1900,2499,2120,0.848,4,True,2142,242,0.75,-15.0
1416,"Barcelone, Espagne",3,10,11,basse,3,1935,2475,2070,0.836,4,True,2121,186,0.76,-15.0
1417,"Dubai, EAU",4,5,6,haute,3,4370,5520,4799,0.869,3,True,4982,612,0.85,-5.0
1418,"Paris, France",2,14,8,haute,3,2415,3104,3394,1.093,1,True,3104,689,0.9,12.5
1419,"Barcelone, Espagne",4,14,12,haute,3,2472,3162,3533,1.117,1,True,3162,690,0.76,12.5
1420,"Istanbul, Turquie",1,14,6,haute,3,2530,3220,2987,0.928,2,True,3059,529,0.8,6.5
1421,"La Mecque, Arabie Saoudite",2,14,6,haute,3,4025,5175,4865,0.94,2,True,4916,891,0.95,6.5
1422,"Rome, Italie",2,14,11,basse,3,1980,2520,2247,0.892,2,True,2394,414,0.78,6.5
1423,"Rome, Italie",4,7,6,haute,3,2530,3220,3198,0.993,1,True,3220,690,0.78,12.5
1424,"Dubai, EAU",2,7,10,moyenne,3,3800,4800,4301,0.896,3,True,4332,532,0.85,-5.0
1425,"Dubai, EAU",4,7,6,haute,3,4370,5520,6126,1.11,1,True,5520,1150,0.85,12.5
1426,"Marrakech, Maroc",2,14,8,haute,3,2185,2874,2561,0.891,3,True,2594,409,0.75,-5.0
1427,"Rome, Italie",1,3,4,moyenne,3,2200,2800,2588,0.924,2,True,2660,460,0.78,6.5
1428,"Istanbul, Turquie",2,10,12,haute,3,2530,3220,2235,0.694,9,False,0,0,0.8,-67.5
1429,"La Mecque, Arabie Saoudite",3,10,2,basse,3,3150,4050,2941,0.726,9,True,3150,0,0.95,-61.5
1430,Thailande,4,5,3,moyenne,3,3100,4000,2919,0.73,8,True,3100,0,0.82,-52.0
1431,"Barcelone, Espagne",4,10,7,haute,3,2472,3162,3563,1.127,1,True,3162,690,0.76,12.5
1432,"La Mecque, Arabie Saoudite",2,7,6,haute,3,4025,5175,6128,1.184,1,True,5175,1150,0.95,12.5
1433,"Rome, Italie",1,14,3,moyenne,3,2200,2800,2524,0.901,2,True,2660,460,0.78,6.5
1434,"Istanbul, Turquie",1,10,12,haute,3,2530,3220,2435,0.756,6,True,2530,0,0.8,-34.5
1435,"Marrakech, Maroc",2,7,10,moyenne,3,1900,2499,2662,1.065,1,True,2499,599,0.75,12.5
1436,"Barcelone, Espagne",1,5,1,basse,3,1935,2475,2040,0.824,5,True,2104,169,0.76,-22.5
1437,"Dubai, EAU",4,7,10,moyenne,3,3800,4800,4422,0.921,2,True,4560,760,0.85,6.5
1438,"Barcelone, Espagne",4,5,7,haute,3,2472,3162,2509,0.793,5,True,2688,216,0.76,-22.5
1439,"Barcelone, Espagne",2,10,11,basse,3,1935,2475,2254,0.911,3,True,2233,298,0.76,-5.0
1440,"Dubai, EAU",4,3,10,moyenne,3,3800,4800,3780,0.787,5,True,4080,280,0.85,-24.5
1441,"Istanbul, Turquie",1,14,8,haute,3,2530,3220,3326,1.033,1,True,3220,690,0.8,12.5
1442,"Barcelone, Espagne",3,14,11,basse,3,1935,2475,1933,0.781,6,True,1936,1,0.76,-34.5
1443,"La Mecque, Arabie Saoudite",2,3,3,moyenne,3,3500,4500,3236,0.719,9,False,0,0,0.95,-67.5
1444,"Rome, Italie",1,5,1,basse,3,1980,2520,2727,1.082,1,True,2520,540,0.78,12.5
1445,"Barcelone, Espagne",2,3,10,moyenne,3,2150,2750,2502,0.91,3,True,2481,331,0.76,-5.0
1446,"Istanbul, Turquie",3,5,6,haute,3,2530,3220,2771,0.861,4,True,2761,231,0.8,-15.0
1447,"Istanbul, Turquie",3,5,8,haute,3,2530,3220,2186,0.679,9,False,0,0,0.8,-67.5
1448,"Dubai, EAU",2,5,10,moyenne,3,3800,4800,4046,0.843,4,True,4115,315,0.85,-15.0
1449,Thailande,1,14,9,moyenne,3,3100,4000,2922,0.731,7,True,3100,0,0.82,-43.0
1450,Thailande,4,14,12,haute,3,3565,4600,5050,1.098,1,True,4600,1035,0.82,12.5
1451,"Dubai, EAU",4,14,6,haute,3,4370,5520,6021,1.091,1,True,5520,1150,0.85,12.5
1452,"Barcelone, Espagne",4,10,11,basse,3,1935,2475,1871,0.756,9,True,1935,0,0.76,-61.5
1453,"Barcelone, Espagne",2,7,5,moyenne,3,2150,2750,3093,1.125,1,True,2750,600,0.76,12.5
1454,"Paris, France",2,3,5,moyenne,3,2100,2699,3069,1.137,1,True,2699,599,0.9,12.5
1455,"Istanbul, Turquie",4,7,12,haute,3,2530,3220,2176,0.676,9,False,0,0,0.8,-67.5
1456,"Rome, Italie",4,14,1,basse,3,1980,2520,2456,0.975,1,True,2520,540,0.78,12.5
1457,"Marrakech, Maroc",4,7,2,basse,3,1710,2249,2415,1.074,1,True,2249,539,0.75,12.5
1458,"Paris, France",1,7,4,moyenne,3,2100,2699,2643,0.979,1,True,2699,599,0.9,12.5
1459,"Marrakech, Maroc",4,7,3,moyenne,3,1900,2499,2890,1.156,1,True,2499,599,0.75,12.5
1460,"Barcelone, Espagne",1,5,3,moyenne,3,2150,2750,2316,0.842,4,True,2357,207,0.76,-15.0
1461,"La Mecque, Arabie Saoudite",2,14,12,haute,3,4025,5175,5446,1.052,1,True,5175,1150,0.95,12.5
1462,"Barcelone, Espagne",2,7,4,moyenne,3,2150,2750,2948,1.072,1,True,2750,600,0.76,12.5
1463,"Barcelone, Espagne",1,14,8,haute,3,2472,3162,2724,0.861,4,True,2711,239,0.76,-15.0
1464,"Dubai, EAU",2,10,6,haute,3,4370,5520,4846,0.878,3,True,4982,612,0.85,-5.0
1465,"La Mecque, Arabie Saoudite",3,7,5,moyenne,3,3500,4500,4569,1.015,1,True,4500,1000,0.95,12.5
1466,"Barcelone, Espagne",4,5,2,basse,3,1935,2475,1997,0.807,6,True,1936,1,0.76,-34.5
1467,"Istanbul, Turquie",1,14,2,basse,3,1980,2520,2120,0.841,4,True,2160,180,0.8,-15.0
1468,"Marrakech, Maroc",4,5,12,haute,3,2185,2874,2354,0.819,4,True,2464,279,0.75,-15.0
1469,"Rome, Italie",2,5,11,basse,3,1980,2520,1953,0.775,6,True,1980,0,0.78,-34.5
1470,"Paris, France",4,7,2,basse,3,1890,2429,2673,1.1,1,True,2429,539,0.9,12.5
1471,"Istanbul, Turquie",2,10,6,haute,3,2530,3220,2773,0.861,3,True,2906,376,0.8,-5.0
1472,"Istanbul, Turquie",4,7,6,haute,3,2530,3220,2970,0.922,3,True,2906,376,0.8,-5.0
1473,"Paris, France",4,7,10,moyenne,3,2100,2699,1960,0.726,9,False,0,0,0.9,-67.5
1474,Thailande,4,5,11,basse,3,2790,3600,2634,0.732,6,True,2815,25,0.82,-34.5
1475,"Marrakech, Maroc",2,7,11,basse,3,1710,2249,2678,1.191,1,True,2249,539,0.75,12.5
1476,"La Mecque, Arabie Saoudite",2,7,12,haute,3,4025,5175,4625,0.894,3,True,4670,645,0.95,-5.0
1477,"Marrakech, Maroc",2,5,11,basse,3,1710,2249,2097,0.932,2,True,2137,427,0.75,6.5
1478,Thailande,2,7,8,haute,3,3565,4600,3467,0.754,7,True,3565,0,0.82,-43.0
1479,"Rome, Italie",2,10,7,haute,3,2530,3220,2429,0.754,6,True,2530,0,0.78,-34.5
1480,"Barcelone, Espagne",1,5,4,moyenne,3,2150,2750,2526,0.919,2,True,2612,462,0.76,6.5
1481,"Barcelone, Espagne",2,7,1,basse,3,1935,2475,2590,1.046,1,True,2475,540,0.76,12.5
1482,"La Mecque, Arabie Saoudite",4,14,10,moyenne,3,3500,4500,4996,1.11,1,True,4500,1000,0.95,12.5
1483,"Marrakech, Maroc",2,7,6,haute,3,2185,2874,2615,0.91,2,True,2730,545,0.75,6.5
1484,"Rome, Italie",3,10,9,moyenne,3,2200,2800,3273,1.169,1,True,2800,600,0.78,12.5
1485,"Dubai, EAU",1,3,1,basse,3,3420,4320,5043,1.167,1,True,4320,900,0.85,12.5
1486,"Dubai, EAU",2,7,4,moyenne,3,3800,4800,5710,1.19,1,True,4800,1000,0.85,12.5
1487,"Dubai, EAU",2,10,6,haute,3,4370,5520,4981,0.902,2,True,5244,874,0.85,6.5
1488,"La Mecque, Arabie Saoudite",2,3,9,moyenne,3,3500,4500,4120,0.916,3,True,4061,561,0.95,-5.0
1489,"Barcelone, Espagne",2,10,9,moyenne,3,2150,2750,3094,1.125,1,True,2750,600,0.76,12.5
1490,"Marrakech, Maroc",1,14,3,moyenne,3,1900,2499,2435,0.974,2,True,2374,474,0.75,6.5
1491,Thailande,2,7,3,moyenne,3,3100,4000,4386,1.097,1,True,4000,900,0.82,12.5
1492,"Rome, Italie",2,10,10,moyenne,3,2200,2800,2576,0.92,2,True,2660,460,0.78,6.5
1493,"Rome, Italie",2,3,6,haute,3,2530,3220,2273,0.706,9,False,0,0,0.78,-67.5
1494,"Dubai, EAU",2,10,8,haute,3,4370,5520,5077,0.92,3,True,4982,612,0.85,-5.0
1495,"Marrakech, Maroc",3,7,9,moyenne,3,1900,2499,2389,0.956,2,True,2374,474,0.75,6.5
1496,"Marrakech, Maroc",4,7,5,moyenne,3,1900,2499,1944,0.778,6,True,1954,54,0.75,-34.5
1497,"Istanbul, Turquie",4,10,1,basse,3,1980,2520,2406,0.955,2,True,2394,414,0.8,6.5
1498,"Barcelone, Espagne",2,3,12,haute,3,2472,3162,3555,1.124,1,True,3162,690,0.76,12.5
1499,"Barcelone, Espagne",2,14,6,haute,3,2472,3162,2414,0.763,6,True,2473,1,0.76,-34.5
1500,"Rome, Italie",4,10,2,basse,3,1980,2520,1774,0.704,9,False,0,0,0.78,-67.5
1501,"Rome, Italie",4,10,2,basse,3,1980,2520,2128,0.844,3,True,2274,294,0.78,-5.0
1502,"Dubai, EAU",3,3,1,basse,3,3420,4320,4319,1.0,1,True,4320,900,0.85,12.5
1503,"Dubai, EAU",2,3,12,haute,3,4370,5520,5249,0.951,1,True,5520,1150,0.85,12.5
1504,"Marrakech, Maroc",2,3,12,haute,3,2185,2874,2137,0.744,7,True,2185,0,0.75,-43.0
1505,"Paris, France",2,5,9,moyenne,3,2100,2699,1922,0.712,9,False,0,0,0.9,-67.5
1506,"Marrakech, Maroc",2,7,11,basse,3,1710,2249,2303,1.024,1,True,2249,539,0.75,12.5
1507,"La Mecque, Arabie Saoudite",2,7,5,moyenne,3,3500,4500,5102,1.134,1,True,4500,1000,0.95,12.5
1508,"La Mecque, Arabie Saoudite",2,5,2,basse,3,3150,4050,3255,0.804,5,True,3442,292,0.95,-22.5
1509,Thailande,1,14,11,basse,3,2790,3600,2988,0.83,4,True,3087,297,0.82,-15.0
1510,"Dubai, EAU",3,7,12,haute,3,4370,5520,5866,1.063,1,True,5520,1150,0.85,12.5
1511,Thailande,2,7,5,moyenne,3,3100,4000,4113,1.028,1,True,4000,900,0.82,12.5
